id,release_period,deadline_period,flexible,uniform_initial_utility,uniform_initial_bill,uniform_initial_delay_hours,uniform_initial_congestion_cost,uniform_equilibrium_utility,uniform_equilibrium_bill,uniform_equilibrium_delay_hours,uniform_equilibrium_congestion_cost,tou_initial_utility,tou_initial_bill,tou_initial_delay_hours,tou_initial_congestion_cost,tou_equilibrium_utility,tou_equilibrium_bill,tou_equilibrium_delay_hours,tou_equilibrium_congestion_cost
45,6,8,True,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8113937805796402,1.1820540476561758,0.0,0.006552171764184356
46,5,5,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.098598361935766,0.7289462362801167,0.0,0.15494401761951304,0.9210386009327398,1.0789613990672606,0.0,0.0,0.9558239763791209,0.8606558864653695,0.0,0.1573129266991642
47,4,6,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.098598361935766,0.7289462362801167,0.0,0.15494401761951304,1.0632717541682173,0.936728245831783,0.0,0.0,1.0981383992110325,0.762827631610641,0.0,0.11850891739663319
48,7,7,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0877223337121935,0.7404621774204391,0.0,0.1554393550300418,0.9419140988528887,1.0580859011471115,0.0,0.0,0.8927434638445179,1.0580859011471115,0.0,0.049170635008370836
49,8,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
50,6,8,True,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8298299897947248,1.083306233060882,2.250475243557961,0.04104296072258268
51,5,5,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.098598361935766,0.7289462362801167,0.0,0.15494401761951304,0.9210386009327398,1.0789613990672606,0.0,0.0,0.9551887094703165,0.8657259507595495,0.0,0.1573129266991642
52,5,7,True,1.253100636872735,0.746899363127265,0.0,0.0,1.1089953324534316,0.7289462362801167,0.0,0.15494401761951304,1.1286482805205225,0.8713517194794779,0.0,0.0,0.9784944894109544,0.8620861635908894,0.0,0.157259684591278
53,8,8,True,0.8022739680690414,0.746899363127265,0.0,0.4508266688036937,1.0597083757817298,0.8929890301380119,0.0,0.01817037561247081,0.6934062229590359,0.8557671082372706,0.0,0.4508266688036938,0.9137424677381911,0.9239735265991754,0.0,0.1435209562000183
54,6,6,False,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8113937805796402,1.1820540476561758,0.0,0.006552171764184356
